origem,faultNumber,simulationRun,conjunto
Training,18,465,treino
Training,18,208,treino
Training,18,48,treino
Training,18,344,treino
Training,18,154,treino
Training,18,308,treino
Training,18,315,treino
Training,18,82,treino
Training,18,179,treino
Training,18,474,treino
Training,18,267,treino
Training,18,410,treino
Training,18,348,treino
Training,18,158,treino
Training,18,271,treino
Training,18,228,treino
Training,18,185,treino
Training,18,479,treino
Training,18,326,treino
Training,18,142,treino
Training,18,391,treino
Training,18,331,treino
Training,18,32,treino
Training,18,386,treino
Training,18,459,treino
Training,18,320,treino
Training,18,168,treino
Training,18,249,treino
Training,18,303,treino
Training,18,427,treino
Training,18,45,treino
Training,18,18,treino
Training,18,245,treino
Training,18,291,treino
Training,18,59,treino
Training,18,17,treino
Training,18,30,validacao
Training,18,131,validacao
Training,18,117,validacao
Training,18,400,validacao
Training,18,169,validacao
Training,18,3,validacao
Training,18,61,validacao
Training,18,393,validacao
Training,18,299,validacao
Training,18,277,validacao
Training,18,134,validacao
Training,18,148,validacao
Training,18,150,validacao
Training,18,316,validacao
Training,18,203,validacao
Training,18,385,validacao
Training,18,181,validacao
Training,18,500,validacao
Training,18,212,validacao
Training,18,215,validacao
Training,18,330,validacao
Training,18,463,validacao
Training,18,455,validacao
Training,18,75,validacao
Training,18,496,validacao
Training,18,50,validacao
Training,18,301,validacao
Training,18,333,validacao
Training,18,406,validacao
Training,18,325,validacao
Training,18,178,validacao
Training,18,394,validacao
Training,18,499,validacao
Training,18,46,validacao
Training,18,300,validacao
Training,18,224,validacao
Training,18,211,validacao
Training,18,70,validacao
Training,18,450,validacao
Training,18,493,validacao
Training,18,314,validacao
Training,18,138,validacao
Training,18,464,validacao
Training,18,165,validacao
Training,18,319,validacao
Training,18,157,validacao
Training,18,209,validacao
Training,18,171,validacao
Training,18,144,validacao
Training,18,275,validacao
Training,18,483,nao_usado_training
Training,18,214,nao_usado_training
Training,18,361,nao_usado_training
Training,18,146,nao_usado_training
Training,18,451,nao_usado_training
Training,18,383,nao_usado_training
Training,18,96,nao_usado_training
Training,18,227,nao_usado_training
Training,18,73,nao_usado_training
Training,18,312,nao_usado_training
Training,18,174,nao_usado_training
Training,18,76,nao_usado_training
Training,18,498,nao_usado_training
Training,18,351,nao_usado_training
Training,18,256,nao_usado_training
Training,18,476,nao_usado_training
Training,18,381,nao_usado_training
Training,18,292,nao_usado_training
Training,18,318,nao_usado_training
Training,18,421,nao_usado_training
Training,18,184,nao_usado_training
Training,18,120,nao_usado_training
Training,18,19,nao_usado_training
Training,18,243,nao_usado_training
Training,18,16,nao_usado_training
Training,18,229,nao_usado_training
Training,18,238,nao_usado_training
Training,18,389,nao_usado_training
Training,18,64,nao_usado_training
Training,18,411,nao_usado_training
Training,18,125,nao_usado_training
Training,18,472,nao_usado_training
Training,18,151,nao_usado_training
Training,18,193,nao_usado_training
Training,18,272,nao_usado_training
Training,18,194,nao_usado_training
Training,18,373,nao_usado_training
Training,18,481,nao_usado_training
Training,18,81,nao_usado_training
Training,18,439,nao_usado_training
Training,18,475,nao_usado_training
Training,18,52,nao_usado_training
Training,18,317,nao_usado_training
Training,18,126,nao_usado_training
Training,18,86,nao_usado_training
Training,18,342,nao_usado_training
Training,18,37,nao_usado_training
Training,18,167,nao_usado_training
Training,18,216,nao_usado_training
Training,18,369,nao_usado_training
Training,18,67,nao_usado_training
Training,18,166,nao_usado_training
Training,18,71,nao_usado_training
Training,18,47,nao_usado_training
Training,18,99,nao_usado_training
Training,18,297,nao_usado_training
Training,18,426,nao_usado_training
Training,18,43,nao_usado_training
Training,18,438,nao_usado_training
Training,18,241,nao_usado_training
Training,18,133,nao_usado_training
Training,18,54,nao_usado_training
Training,18,376,nao_usado_training
Training,18,122,nao_usado_training
Training,18,31,nao_usado_training
Training,18,109,nao_usado_training
Training,18,85,nao_usado_training
Training,18,432,nao_usado_training
Training,18,153,nao_usado_training
Training,18,91,nao_usado_training
Training,18,14,nao_usado_training
Training,18,442,nao_usado_training
Training,18,419,nao_usado_training
Training,18,23,nao_usado_training
Training,18,254,nao_usado_training
Training,18,101,nao_usado_training
Training,18,140,nao_usado_training
Training,18,170,nao_usado_training
Training,18,20,nao_usado_training
Training,18,33,nao_usado_training
Training,18,207,nao_usado_training
Training,18,392,nao_usado_training
Training,18,434,nao_usado_training
Training,18,143,nao_usado_training
Training,18,352,nao_usado_training
Training,18,188,nao_usado_training
Training,18,28,nao_usado_training
Training,18,114,nao_usado_training
Training,18,265,nao_usado_training
Training,18,159,nao_usado_training
Training,18,497,nao_usado_training
Training,18,130,nao_usado_training
Training,18,145,nao_usado_training
Training,18,172,nao_usado_training
Training,18,329,nao_usado_training
Training,18,89,nao_usado_training
Training,18,36,nao_usado_training
Training,18,401,nao_usado_training
Training,18,495,nao_usado_training
Training,18,77,nao_usado_training
Training,18,447,nao_usado_training
Training,18,341,nao_usado_training
Training,18,420,nao_usado_training
Training,18,371,nao_usado_training
Training,18,232,nao_usado_training
Training,18,90,nao_usado_training
Training,18,387,nao_usado_training
Training,18,62,nao_usado_training
Training,18,231,nao_usado_training
Training,18,55,nao_usado_training
Training,18,128,nao_usado_training
Training,18,440,nao_usado_training
Training,18,460,nao_usado_training
Training,18,192,nao_usado_training
Training,18,482,nao_usado_training
Training,18,417,nao_usado_training
Training,18,370,nao_usado_training
Training,18,384,nao_usado_training
Training,18,135,nao_usado_training
Training,18,80,nao_usado_training
Training,18,196,nao_usado_training
Training,18,322,nao_usado_training
Training,18,180,nao_usado_training
Training,18,268,nao_usado_training
Training,18,253,nao_usado_training
Training,18,283,nao_usado_training
Training,18,56,nao_usado_training
Training,18,467,nao_usado_training
Training,18,218,nao_usado_training
Training,18,446,nao_usado_training
Training,18,402,nao_usado_training
Training,18,164,nao_usado_training
Training,18,471,nao_usado_training
Training,18,11,nao_usado_training
Training,18,217,nao_usado_training
Training,18,287,nao_usado_training
Training,18,177,nao_usado_training
Training,18,12,nao_usado_training
Training,18,195,nao_usado_training
Training,18,233,nao_usado_training
Training,18,10,nao_usado_training
Training,18,239,nao_usado_training
Training,18,276,nao_usado_training
Training,18,65,nao_usado_training
Training,18,141,nao_usado_training
Training,18,121,nao_usado_training
Training,18,414,nao_usado_training
Training,18,248,nao_usado_training
Training,18,377,nao_usado_training
Training,18,266,nao_usado_training
Training,18,346,nao_usado_training
Training,18,186,nao_usado_training
Training,18,205,nao_usado_training
Training,18,113,nao_usado_training
Training,18,368,nao_usado_training
Training,18,416,nao_usado_training
Training,18,374,nao_usado_training
Training,18,458,nao_usado_training
Training,18,161,nao_usado_training
Training,18,345,nao_usado_training
Training,18,356,nao_usado_training
Training,18,79,nao_usado_training
Training,18,34,nao_usado_training
Training,18,296,nao_usado_training
Training,18,219,nao_usado_training
Training,18,399,nao_usado_training
Training,18,473,nao_usado_training
Training,18,38,nao_usado_training
Training,18,461,nao_usado_training
Training,18,49,nao_usado_training
Training,18,484,nao_usado_training
Training,18,350,nao_usado_training
Training,18,295,nao_usado_training
Training,18,8,nao_usado_training
Training,18,176,nao_usado_training
Training,18,139,nao_usado_training
Training,18,278,nao_usado_training
Training,18,302,nao_usado_training
Training,18,152,nao_usado_training
Training,18,448,nao_usado_training
Training,18,252,nao_usado_training
Training,18,425,nao_usado_training
Training,18,431,nao_usado_training
Training,18,338,nao_usado_training
Training,18,84,nao_usado_training
Training,18,378,nao_usado_training
Training,18,491,nao_usado_training
Training,18,445,nao_usado_training
Training,18,87,nao_usado_training
Training,18,137,nao_usado_training
Training,18,98,nao_usado_training
Training,18,298,nao_usado_training
Training,18,57,nao_usado_training
Training,18,264,nao_usado_training
Training,18,273,nao_usado_training
Training,18,437,nao_usado_training
Training,18,288,nao_usado_training
Training,18,40,nao_usado_training
Training,18,289,nao_usado_training
Training,18,235,nao_usado_training
Training,18,257,nao_usado_training
Training,18,155,nao_usado_training
Training,18,486,nao_usado_training
Training,18,397,nao_usado_training
Training,18,452,nao_usado_training
Training,18,435,nao_usado_training
Training,18,6,nao_usado_training
Training,18,111,nao_usado_training
Training,18,353,nao_usado_training
Training,18,246,nao_usado_training
Training,18,382,nao_usado_training
Training,18,200,nao_usado_training
Training,18,183,nao_usado_training
Training,18,236,nao_usado_training
Training,18,454,nao_usado_training
Training,18,202,nao_usado_training
Training,18,225,nao_usado_training
Training,18,349,nao_usado_training
Training,18,449,nao_usado_training
Training,18,433,nao_usado_training
Training,18,201,nao_usado_training
Training,18,428,nao_usado_training
Training,18,222,nao_usado_training
Training,18,221,nao_usado_training
Training,18,251,nao_usado_training
Training,18,107,nao_usado_training
Training,18,262,nao_usado_training
Training,18,310,nao_usado_training
Training,18,204,nao_usado_training
Training,18,258,nao_usado_training
Training,18,105,nao_usado_training
Training,18,357,nao_usado_training
Training,18,259,nao_usado_training
Training,18,22,nao_usado_training
Training,18,462,nao_usado_training
Training,18,339,nao_usado_training
Training,18,429,nao_usado_training
Training,18,477,nao_usado_training
Training,18,123,nao_usado_training
Training,18,213,nao_usado_training
Training,18,480,nao_usado_training
Training,18,255,nao_usado_training
Training,18,147,nao_usado_training
Training,18,324,nao_usado_training
Training,18,191,nao_usado_training
Training,18,74,nao_usado_training
Training,18,104,nao_usado_training
Training,18,27,nao_usado_training
Training,18,336,nao_usado_training
Training,18,335,nao_usado_training
Training,18,119,nao_usado_training
Training,18,39,nao_usado_training
Training,18,418,nao_usado_training
Training,18,408,nao_usado_training
Training,18,108,nao_usado_training
Training,18,78,nao_usado_training
Training,18,372,nao_usado_training
Training,18,281,nao_usado_training
Training,18,485,nao_usado_training
Training,18,173,nao_usado_training
Training,18,415,nao_usado_training
Training,18,41,nao_usado_training
Training,18,478,nao_usado_training
Training,18,115,nao_usado_training
Training,18,304,nao_usado_training
Training,18,9,nao_usado_training
Training,18,58,nao_usado_training
Training,18,403,nao_usado_training
Training,18,362,nao_usado_training
Training,18,290,nao_usado_training
Training,18,366,nao_usado_training
Training,18,189,nao_usado_training
Training,18,490,nao_usado_training
Training,18,263,nao_usado_training
Training,18,436,nao_usado_training
Training,18,360,nao_usado_training
Training,18,487,nao_usado_training
Training,18,492,nao_usado_training
Training,18,240,nao_usado_training
Training,18,83,nao_usado_training
Training,18,404,nao_usado_training
Training,18,250,nao_usado_training
Training,18,367,nao_usado_training
Training,18,223,nao_usado_training
Training,18,443,nao_usado_training
Training,18,323,nao_usado_training
Training,18,197,nao_usado_training
Training,18,494,nao_usado_training
Training,18,230,nao_usado_training
Training,18,453,nao_usado_training
Training,18,409,nao_usado_training
Training,18,112,nao_usado_training
Training,18,364,nao_usado_training
Training,18,132,nao_usado_training
Training,18,242,nao_usado_training
Training,18,53,nao_usado_training
Training,18,359,nao_usado_training
Training,18,190,nao_usado_training
Training,18,423,nao_usado_training
Training,18,92,nao_usado_training
Training,18,424,nao_usado_training
Training,18,127,nao_usado_training
Training,18,7,nao_usado_training
Training,18,226,nao_usado_training
